X3TCREDADV,X3TCREDHON,X5DUALCRSFLG,A1G9STUDY,X3TGPA9TH,X1TXMTH,X1PAREDU,X1FAMINCOME,X1POVERTY,X1POVERTY130,X1PAR1EMP,X1STDOB,X1SEX_1.0,X1SEX_2.0,X1RACE_1.0,X1RACE_2.0,X1RACE_3.0,X1RACE_4.0,X1RACE_5.0,X1RACE_6.0,X1RACE_7.0,X1RACE_8.0,Cluster,T_ADV,T_HON,T_STUDY,T_ADV_hat,T_HON_hat
1.0,8.0,3.0,1.0,4.0,0.8362,,,,,,199505.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,1,1,0.6115961076146891,0.6255066809749101
2.0,6.0,2.0,0.0,3.5,0.3221,5.0,3.0,0.0,0.0,3.0,199411.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0.5479700338900843,0.582073961597161
0.0,1.0,3.0,0.0,,-1.3669,4.0,3.0,0.0,0.0,4.0,199504.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0,0.10984056751789265,0.332598488855288
3.0,9.0,2.0,1.0,4.0,-0.4143,2.0,3.0,0.0,0.0,4.0,199508.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,0.36867019605111795,0.4295040311915555
4.5,4.0,3.0,1.0,4.0,1.4592,4.0,13.0,0.0,0.0,2.0,199508.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1,1,1,0.7918336940641909,0.7215716134909393
12.0,13.0,2.0,0.0,4.0,1.8783,4.0,7.0,0.0,0.0,4.0,199503.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1,0,0.7883254392630101,0.7262265108857158
2.5,10.0,3.0,1.0,4.0,0.0773,5.0,5.0,0.0,0.0,4.0,199502.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,0.4651599248016784,0.5561691395882628
6.0,15.0,3.0,0.0,3.5,1.6464,4.0,4.0,0.0,0.0,4.0,199501.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,1,0,0.7603239906646034,0.7194240793634858
2.0,14.0,3.0,1.0,3.0,1.0991,3.0,4.0,0.0,0.0,2.0,199501.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0.530309637406472,0.563430333369046
17.0,2.0,3.0,1.0,3.5,,,,,,,199500.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,0,1,0.6666376458538507,0.6334991572700148
3.0,6.0,3.0,0.0,4.0,1.0289,2.0,1.0,1.0,1.0,4.0,199410.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7,0,1,0,0.559301364711234,0.5582167881984423
0.0,0.0,3.0,0.0,2.0,0.6295,7.0,10.0,0.0,0.0,4.0,199412.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,0,0,0.3880858633341132,0.37972368506366394
15.0,2.0,3.0,0.0,3.5,0.4453,5.0,5.0,0.0,0.0,4.0,199507.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1,0,0,0.5620018005796756,0.5657778866827278
1.5,0.0,3.0,0.0,3.0,0.9783,2.0,1.0,1.0,1.0,2.0,199411.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7,0,0,0,0.4166269255295741,0.4916836160954764
1.0,3.0,2.0,0.0,3.5,,,,,,,199500.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6,0,0,0,0.6090082504322638,0.5763055301364013
7.0,0.0,3.0,0.0,3.0,0.0866,4.0,7.0,0.0,0.0,4.0,199508.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6,1,0,0,0.37990939438437743,0.43418776812087
0.0,1.5,2.0,1.0,2.5,-0.1378,5.0,5.0,0.0,0.0,4.0,199412.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0.25617402029063013,0.3201751922692694
6.0,0.0,3.0,1.0,3.5,0.0952,,,,,,199503.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,1,0,1,0.45973385906878333,0.49833133569677635
0.0,1.0,2.0,0.0,3.0,1.0377,4.0,11.0,0.0,0.0,2.0,199504.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.46429002138527736,0.5463218695134677
4.0,4.5,3.0,0.0,3.5,0.7078,7.0,9.0,0.0,0.0,4.0,199503.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1,1,0,0.5922945558952466,0.6673331975067787
11.0,4.5,3.0,1.0,3.5,0.4902,,,,,,199410.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,1,0.6123403555905051,0.5716647246498291
2.0,0.0,3.0,0.0,3.5,0.3664,4.0,13.0,0.0,0.0,4.0,199407.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,0,0,0.5202823417603241,0.6142543283006837
2.0,2.0,3.0,0.0,3.0,0.2865,,,,,,199501.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.39576515500122716,0.5129476796329938
1.0,0.0,3.0,1.0,2.5,-0.0385,4.0,2.0,0.0,0.0,4.0,199506.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6,0,0,1,0.21463738658751144,0.2524964819514149
4.5,0.0,2.0,1.0,4.0,1.2515,4.0,3.0,0.0,0.0,4.0,199501.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,1,0.7125086082808977,0.6731626097776037
0.0,0.0,3.0,0.0,2.0,-1.4993,3.0,12.0,0.0,0.0,4.0,199501.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0,0.18761302365876759,0.2106793239578009
0.0,0.0,2.0,1.0,,0.0376,3.0,5.0,0.0,0.0,4.0,199310.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,0,1,0.24115696191499023,0.32135022651537976
5.0,7.0,2.0,0.0,4.0,1.1642,7.0,13.0,0.0,0.0,3.0,199408.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1,1,0,0.7549343611476727,0.7491232411315081
1.0,19.0,3.0,0.0,4.0,,,,,,,199400.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,1,0,0.6994524285409226,0.5550229126287282
1.0,2.0,2.0,0.0,2.5,-0.0459,2.0,3.0,0.0,0.0,4.0,199408.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,0,0,0.17541975754424996,0.22556913277666907
2.0,7.0,3.0,0.0,2.0,0.5312,,,,,,199408.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,1,0,0.2225423430827126,0.2778564398909194
3.5,0.0,3.0,1.0,3.5,0.9008,5.0,10.0,0.0,0.0,4.0,199501.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,0,0,1,0.7360357936856328,0.6739747973641633
0.0,0.0,3.0,0.0,,-0.1014,,,,,,199502.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.23690432465464062,0.4355926796850925
0.0,6.0,2.0,1.0,4.0,0.6434,3.0,5.0,0.0,0.0,4.0,199508.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,0.5825278158187428,0.5585593685264709
1.0,0.0,3.0,0.0,3.5,1.0237,7.0,13.0,0.0,0.0,3.0,199409.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,0,0,0.711722624866674,0.6989788711966287
0.0,0.0,3.0,0.0,2.5,0.526,,,,,,199412.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,0,0,0.3359304025937391,0.2989236450207654
0.5,5.0,3.0,1.0,4.0,1.2315,4.0,6.0,0.0,0.0,4.0,199410.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,1,1,0.7023032796617763,0.7139262260033576
0.0,0.0,2.0,0.0,3.0,-0.1378,,,,,,199502.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.2793687610568082,0.41286443891624325
0.5,0.0,2.0,0.0,4.0,0.0471,5.0,13.0,0.0,0.0,4.0,199508.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,0,0,0,0.598008669390418,0.5836290273050674
1.0,0.0,2.0,0.0,3.0,0.0571,1.0,1.0,1.0,1.0,2.0,199412.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0,0,0,0.2585837762473315,0.35090582659870717
0.0,0.0,3.0,1.0,3.0,-0.2307,4.0,3.0,0.0,0.0,2.0,199504.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,0,1,0.2619614125591622,0.3907227700481312
2.0,0.0,2.0,0.0,2.0,0.9206,4.0,7.0,0.0,0.0,4.0,199408.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,0,0,0.40710485544135544,0.40974532319882007
0.0,5.0,3.0,0.0,3.5,1.0312,2.0,4.0,0.0,0.0,2.0,199511.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0.5917362331328815,0.5691093527771769
5.0,2.0,3.0,0.0,3.0,-0.1508,2.0,4.0,0.0,0.0,4.0,199509.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0.21091263560504347,0.38996568982447394
0.0,4.0,3.0,1.0,2.5,-0.0628,2.0,3.0,0.0,0.0,4.0,199504.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,1,1,0.20351722619663357,0.2561889144242542
0.0,5.0,3.0,1.0,3.0,1.4644,7.0,6.0,0.0,0.0,2.0,199506.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,1,1,0.6299100468604029,0.6350686334642796
0.0,0.0,2.0,0.0,1.0,-0.3621,,,,,,199502.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.1337882988680098,0.2306034831051225
0.0,1.0,3.0,0.0,3.0,,2.0,5.0,,,4.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,0,0,0.3333735634438601,0.46569539373972596
0.5,0.0,3.0,0.0,3.5,1.0316,4.0,4.0,0.0,0.0,4.0,199503.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,0,0,0.5760310224227794,0.6022136410602482
2.0,1.5,3.0,0.0,3.0,0.0606,5.0,6.0,0.0,0.0,4.0,199405.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.3498159684794551,0.4186761640618424
0.0,0.0,3.0,0.0,2.5,-0.24,2.0,5.0,0.0,0.0,4.0,199506.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.21739978759239403,0.2504464902340447
7.5,2.0,3.0,0.0,3.0,-0.5951,5.0,8.0,0.0,0.0,4.0,199510.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0.34539659146914997,0.43622182975754215
1.5,10.0,3.0,0.0,3.5,0.982,4.0,8.0,0.0,0.0,4.0,199503.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0.6785253380783901,0.7185931128338373
3.0,12.0,3.0,0.0,3.0,1.2371,4.0,13.0,0.0,0.0,4.0,199411.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,1,0,0.7068241378863976,0.6599849498818425
0.0,8.0,3.0,0.0,2.5,,,6.0,0.0,0.0,3.0,199500.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0.323288940343464,0.36651868890845896
0.0,0.0,3.0,0.0,4.0,0.8138,2.0,8.0,0.0,0.0,4.0,199407.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,0,0,0.5359737008765891,0.6004048106669629
0.5,0.0,3.0,1.0,2.0,-1.0806,5.0,7.0,0.0,0.0,4.0,199503.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6,0,0,1,0.18629566346099183,0.25120754686330704
3.0,0.0,3.0,1.0,,0.1818,4.0,2.0,0.0,0.0,4.0,199412.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,0,1,0.3300806223390281,0.4355860746986037
0.0,0.0,3.0,1.0,2.5,0.0315,2.0,2.0,0.0,0.0,4.0,199409.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0.18435275883070662,0.23991925862823113
2.0,0.0,3.0,0.0,,-1.1141,2.0,3.0,0.0,0.0,1.0,199503.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0,0.2790012092476636,0.38348324120923577
1.0,2.0,2.0,0.0,3.0,-0.1885,7.0,13.0,0.0,0.0,4.0,199412.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,0,0,0.4279588395096767,0.4399162485572987
0.0,18.0,3.0,0.0,3.5,0.3513,3.0,3.0,0.0,0.0,2.0,199503.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,0,1,0,0.5588295219364859,0.5382847701101688
2.0,0.0,3.0,1.0,3.0,0.9438,5.0,13.0,0.0,0.0,4.0,199505.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,0,1,0.6156100741516948,0.5828980055739357
1.0,8.0,3.0,0.0,4.0,1.6539,7.0,13.0,0.0,0.0,2.0,199505.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,0,1,0,0.8543197095461756,0.7824417726712575
4.5,7.0,3.0,1.0,4.0,2.1994,2.0,4.0,0.0,0.0,4.0,199507.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,1,1,0.8742316596989991,0.6906014960428607
2.0,1.0,3.0,0.0,4.0,0.2338,5.0,4.0,0.0,0.0,4.0,199503.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.7523134432256049,0.5742240762797105
0.0,0.0,3.0,0.0,3.5,0.4918,1.0,4.0,0.0,0.0,1.0,199410.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,0,0,0,0.5289434932840846,0.5570958606378847
0.0,0.0,3.0,1.0,2.5,-0.3636,3.0,4.0,0.0,0.0,3.0,199410.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,0,1,0.1855011978099398,0.21742747515365288
3.5,5.0,3.0,0.0,4.0,1.9708,2.0,7.0,0.0,0.0,4.0,199502.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,0,1,0,0.8414222499253965,0.6979544352130636
4.0,9.0,2.0,1.0,4.0,1.9576,4.0,8.0,0.0,0.0,4.0,199504.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,1,1,1,0.8489498325724703,0.7462706407245867
5.0,16.0,3.0,0.0,3.5,1.2866,4.0,6.0,0.0,0.0,4.0,199410.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,1,1,0,0.7600659208774603,0.7217873301364803
1.0,6.5,1.0,0.0,4.0,-0.0169,,,,,,199505.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0.39918751286918697,0.49742609891237927
3.0,0.0,3.0,1.0,3.5,-0.3553,,,,,,199504.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,1,0.3920211201784699,0.44628476090125213
6.5,0.5,3.0,1.0,3.5,,,,,,,199500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0.6327207775756798,0.5514166211121794
2.0,1.0,3.0,1.0,2.5,0.8383,,,,,,199508.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0.388150650749558,0.39011280496485695
0.5,0.0,3.0,1.0,2.5,-1.2545,2.0,3.0,0.0,0.0,4.0,199501.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0.1492824623829568,0.21219009765072439
3.0,11.5,3.0,1.0,3.0,0.8993,2.0,4.0,0.0,0.0,4.0,199511.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,0,1,1,0.3953775782975885,0.5311349753780398
0.0,0.0,2.0,0.0,3.5,0.8039,3.0,5.0,0.0,0.0,3.0,199410.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,0,0,0.540359587587186,0.5477571620733932
4.5,5.0,2.0,1.0,4.0,1.1787,5.0,8.0,0.0,0.0,4.0,199508.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0.9027952473141169,0.7697815335447818
1.0,12.0,1.0,1.0,3.0,1.0544,2.0,2.0,1.0,1.0,3.0,199503.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7,0,1,1,0.43589738421216695,0.44775441783465586
3.0,8.0,3.0,0.0,,1.6632,3.0,6.0,0.0,0.0,4.0,199505.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,1,0,0.6093809401050527,0.5742295279457954
2.0,0.0,3.0,1.0,3.0,,,,,,,199500.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,1,0.40821279075908484,0.48744998364000025
1.0,6.0,1.0,0.0,4.0,1.6292,3.0,3.0,0.0,0.0,4.0,199512.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0.7112589002616982,0.5987961624505294
2.0,2.0,3.0,0.0,3.5,1.4258,5.0,13.0,0.0,0.0,4.0,199502.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.8545936822598263,0.7811721527768164
0.0,0.0,3.0,0.0,2.5,0.0296,4.0,7.0,0.0,0.0,2.0,199409.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.3205282762674401,0.31904357842619724
1.0,13.5,2.0,0.0,3.5,0.7708,4.0,5.0,0.0,0.0,4.0,199502.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6,0,1,0,0.6091682620894648,0.6049820200254957
4.0,0.0,3.0,0.0,2.0,-0.1467,1.0,2.0,0.0,1.0,3.0,199412.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,1,0,0,0.13190077643720877,0.19437661921492888
1.0,19.0,3.0,0.0,3.0,0.2864,2.0,4.0,0.0,0.0,2.0,199411.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0.3304412707037109,0.45177854505554843
5.0,12.0,3.0,0.0,3.5,1.4616,2.0,4.0,0.0,0.0,4.0,199507.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0.8097206997403373,0.6714738724570175
2.5,5.0,3.0,0.0,2.5,-0.4654,5.0,10.0,0.0,0.0,2.0,199401.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,1,0,0.22843343721815143,0.26602674248344615
1.0,0.0,3.0,1.0,3.0,-0.3758,3.0,2.0,0.0,1.0,2.0,199506.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7,0,0,1,0.2470454436405738,0.31337063624880956
0.0,0.0,3.0,1.0,2.5,-2.0396,3.0,3.0,0.0,0.0,4.0,199410.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6,0,0,1,0.0959669220513908,0.19327714007063387
2.0,15.0,3.0,1.0,2.5,0.6344,5.0,1.0,1.0,1.0,4.0,199410.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7,0,1,1,0.35362852503363124,0.29656842558018104
0.0,3.0,2.0,0.0,4.0,1.2354,4.0,3.0,0.0,0.0,4.0,199508.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.7223510951822734,0.6624898828932699
0.0,0.0,3.0,0.0,2.5,-1.4113,2.0,2.0,0.0,0.0,4.0,199507.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0,0.08245934826890407,0.1919333039474621
0.0,0.0,3.0,0.0,3.5,0.1588,2.0,8.0,0.0,0.0,4.0,199503.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,0,0,0.4369771679746182,0.5056802667193763
5.0,10.0,3.0,0.0,3.5,0.8654,3.0,4.0,0.0,0.0,4.0,199410.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1,1,0,0.4961566339732659,0.5630731267793817
7.5,0.0,3.0,1.0,3.5,0.2074,7.0,6.0,0.0,0.0,4.0,199501.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,1,0.5548484343017851,0.64099675122348
0.0,0.0,3.0,0.0,2.5,-0.5954,3.0,4.0,0.0,0.0,4.0,199412.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0,0.13063965169073571,0.19473274543219835
13.0,10.5,3.0,1.0,3.5,1.0211,,,,,,199503.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,1,1,0.6045698637660516,0.6114420239359416
0.0,0.0,3.0,0.0,2.5,-1.1909,4.0,6.0,0.0,0.0,4.0,199410.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,0,0,0.23405777314226622,0.24311512825766138
1.0,0.0,3.0,0.0,3.5,-0.5556,2.0,4.0,0.0,0.0,4.0,199501.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.3283102944979948,0.40057225092625276
0.0,0.0,3.0,0.0,2.5,0.3765,5.0,3.0,0.0,0.0,1.0,199412.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.3458002298886702,0.39835988239496656
2.0,0.0,3.0,0.0,3.5,0.4446,3.0,5.0,0.0,0.0,4.0,199412.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0.6251504610997033,0.576651767770296
0.0,2.0,3.0,1.0,3.5,0.215,2.0,5.0,0.0,0.0,4.0,199506.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0.492021960801886,0.5468429430293978
0.0,0.5,3.0,1.0,2.0,-0.7818,2.0,1.0,1.0,1.0,4.0,199507.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7,0,0,1,0.15225731508011822,0.17262577527149106
0.0,0.0,3.0,0.0,2.5,-1.183,4.0,5.0,0.0,0.0,4.0,199412.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.14895530772024748,0.20118545767042315
1.0,1.5,2.0,1.0,3.0,,,,,,,199500.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0.3102315544321902,0.42000433571724566
1.0,0.0,3.0,0.0,3.0,-1.3023,,,,,,199503.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,0,0,0.15420470553017745,0.35071121867068383
3.0,0.0,3.0,0.0,2.5,-0.4994,3.0,1.0,1.0,1.0,4.0,199509.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7,0,0,0,0.1480744559204559,0.22896159551860942
0.0,0.5,3.0,0.0,3.5,-0.1602,2.0,3.0,0.0,0.0,4.0,199506.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6,0,0,0,0.4215042560270238,0.4282118789357239
3.0,0.0,2.0,1.0,3.0,,,,,,,199500.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,1,0.40032548786769806,0.5140080173211072
6.0,8.0,2.0,1.0,3.5,1.127,7.0,8.0,0.0,0.0,4.0,199505.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1,1,1,0.6811790539389482,0.7468001126085874
6.5,9.0,3.0,0.0,3.5,0.2697,2.0,3.0,0.0,0.0,1.0,199507.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,0,0.5260661144632549,0.4852522813161722
1.5,5.0,3.0,0.0,3.5,1.9082,4.0,7.0,0.0,0.0,3.0,199411.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,0,1,0,0.8139156243478541,0.7445385882722969
1.0,15.0,3.0,1.0,3.5,0.0412,,,,,,199503.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6,0,1,1,0.4344878643329417,0.4541083283507142
3.0,0.0,3.0,0.0,3.5,0.4601,2.0,3.0,0.0,0.0,4.0,199507.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.47015235266179994,0.5476295043207514
2.0,0.0,3.0,1.0,4.0,0.6848,,,,,,199410.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,0,1,0.5641925989611474,0.5858056579767456
9.0,3.0,3.0,1.0,4.0,1.8223,2.0,1.0,1.0,1.0,1.0,199411.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7,1,0,1,0.6649480260297658,0.6112661680167601
0.5,0.0,3.0,1.0,,-0.3127,5.0,4.0,0.0,0.0,4.0,199407.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,0,1,0.26590516868165576,0.3436379988359974
12.0,0.0,2.0,0.0,3.0,1.4075,,,,,,199410.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0.5423867385070786,0.6068257108517613
2.0,0.0,3.0,1.0,2.5,,,,,,,199400.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,1,0.37884878854097515,0.26957581874708564
