STU_ID,SCH_ID,X3TGPA9TH,X1TXMTH,X1PAREDU,X1FAMINCOME,X1POVERTY,X1POVERTY130,X1PAR1EMP,X1SEX,X1RACE,X1STDOB,C1GETAHEAD,X3TCREDADV,X3TCREDHON,X5DUALCRSFLG,A1G9STUDY,X3TGPAACAD,X3TGPA12TH,X5GPAALL,X3TXSATCOMP
31779,-5,3.5,1.1078,5,5,0,0,4,1,8,199508,-5,5.0,11.0,2,0,3.5,4.0,3.3,-5
31780,-5,1.5,-8.0,-8,-8,-8,-8,-8,1,3,199400,-5,0.5,0.0,-6,1,1.5,-1.0,-6.0,-5
31781,-5,3.5,-1.1954,2,4,0,0,4,1,8,199503,-5,0.0,0.5,-8,1,2.5,2.5,-8.0,-5
31782,-5,4.0,2.1827,5,3,0,0,2,2,2,199501,-5,11.0,11.0,3,0,3.0,2.5,3.6,-5
31783,-5,2.5,1.8763,5,5,0,0,4,2,2,199601,-5,7.5,0.0,2,-8,2.5,2.5,3.2,-5
31784,-5,3.0,-8.0,-8,-8,-8,-8,-8,2,8,199400,-5,0.0,0.0,-6,0,3.0,-1.0,-6.0,-5
31785,-5,2.5,1.3292,7,13,0,0,4,2,8,199412,-5,5.0,0.0,3,1,3.0,3.0,3.1,-5
31786,-5,1.5,-0.9947,-8,-8,-8,-8,-8,1,6,199412,-5,0.0,0.0,-6,1,1.5,0.5,-6.0,-5
31787,-5,3.5,0.2505,5,6,0,0,4,2,3,199503,-5,1.0,6.0,2,0,2.5,2.5,2.6,-5
31788,-5,3.0,0.3292,-8,-8,-8,-8,-8,1,8,199408,-5,4.0,0.0,3,0,3.0,2.5,1.2,-5
31789,-5,1.5,-0.379,2,2,1,1,3,1,7,199402,-5,0.0,0.0,3,0,1.5,2.0,2.4,-5
31790,-5,3.0,0.391,4,13,0,0,4,2,8,199410,-5,0.0,0.0,3,1,2.5,-1.0,2.7,-5
31791,-5,2.0,-1.89,2,1,1,1,2,2,3,199405,-5,0.0,0.0,3,0,2.5,3.5,2.6,-5
31792,-5,4.0,0.0729,3,3,0,0,4,2,8,199410,-5,3.0,0.0,3,0,4.0,4.0,3.1,-5
31793,-5,2.5,0.1221,4,3,0,0,4,1,2,199508,-5,0.0,0.0,3,1,2.0,2.0,2.0,-5
31794,-5,-1.0,-0.7831,-8,-8,-8,-8,-8,1,8,199407,-5,0.0,0.0,-6,0,1.0,-1.0,-6.0,-5
31795,-5,2.0,-0.8217,-8,-8,-8,-8,-8,2,8,199407,-5,0.0,0.0,-6,1,1.5,-1.0,-6.0,-5
31797,-5,3.5,0.6056,3,7,0,0,4,2,8,199411,-5,2.0,6.0,2,0,3.5,3.5,3.4,-5
31798,-5,3.5,1.7863,7,13,0,0,2,1,8,199407,-5,7.5,7.0,3,0,3.5,3.5,3.1,-5
31799,-5,4.0,0.8887,3,4,0,0,4,2,8,199508,-5,0.0,5.0,-6,1,4.0,4.0,-6.0,-5
31800,-5,2.0,-8.0,-8,-8,-8,-8,-8,1,-9,199500,-5,2.0,1.0,-6,1,2.0,2.0,-6.0,-5
31801,-5,1.5,-1.1064,3,3,0,0,4,2,3,199405,-5,0.0,0.0,3,-8,2.5,-1.0,1.6,-5
31802,-5,3.5,0.313,4,3,0,0,4,2,5,199506,-5,0.0,4.0,3,1,3.0,3.0,2.8,-5
31803,-5,3.0,0.1539,5,5,0,0,4,1,8,199505,-5,3.0,0.0,3,1,3.0,3.0,2.8,-5
31804,-5,2.0,-8.0,3,4,0,0,4,2,8,199400,-5,0.0,0.0,3,1,1.5,-1.0,1.1,-5
31805,-5,4.0,1.1723,7,5,0,0,4,1,2,199502,-5,5.0,5.0,3,0,3.5,3.0,3.3,-5
31806,-5,4.0,1.3673,7,10,0,0,4,2,2,199508,-5,11.0,1.0,3,0,4.0,4.0,3.3,-5
31808,-5,2.5,-8.0,2,1,1,1,1,2,4,199300,-5,0.0,0.0,-6,1,2.0,-1.0,-6.0,-5
31809,-5,4.0,1.6067,4,6,0,0,4,1,8,199504,-5,4.0,15.0,3,0,3.5,4.0,3.0,-5
31811,-5,3.0,0.5602,2,1,1,1,2,2,5,199504,-5,5.0,2.0,3,1,3.0,3.5,1.2,-5
31812,-5,4.0,0.197,5,11,0,0,4,2,2,199506,-5,5.5,9.0,3,1,3.0,2.5,2.6,-5
31813,-5,3.5,0.8586,-8,-8,-8,-8,-8,2,8,199506,-5,4.0,0.0,-6,1,3.5,4.0,-6.0,-5
31814,-5,2.0,-1.1523,4,2,0,1,2,2,3,199402,-5,0.0,1.0,-6,1,2.5,-1.0,-6.0,-5
31815,-5,-8.0,-8.0,-8,-8,-8,-8,-8,1,-9,199400,-5,-8.0,-8.0,-8,0,-8.0,-8.0,-8.0,-5
31816,-5,2.5,-0.5893,-8,-8,-8,-8,-8,1,5,199501,-5,0.0,0.0,2,1,2.5,3.0,2.9,-5
31817,-5,0.25,-2.1256,-8,-8,-8,-8,-8,1,8,199404,-5,0.0,0.0,-6,-8,0.25,-1.0,-6.0,-5
31818,-5,2.0,-0.0459,2,1,1,1,2,1,5,199505,-5,0.0,0.0,-6,-9,1.5,-1.0,-6.0,-5
31819,-5,2.5,0.3587,2,3,0,0,4,2,5,199501,-5,6.5,0.0,3,0,2.5,2.5,1.7,-5
31820,-5,3.0,0.5973,4,8,0,0,4,1,8,199506,-5,0.0,4.0,-6,1,2.5,1.5,-6.0,-5
31821,-5,3.0,0.2904,2,4,0,0,4,1,8,199501,-5,2.0,0.0,-8,1,2.5,2.0,-8.0,-5
31822,-5,1.5,-0.8607,2,3,0,0,4,1,8,199503,-5,0.0,2.0,-8,0,2.0,2.5,-8.0,-5
31823,-5,1.5,-0.6697,-8,-8,-8,-8,-8,2,2,199407,-5,0.5,0.0,-8,1,2.0,2.5,-8.0,-5
31824,-5,3.5,0.952,5,4,0,0,4,2,8,199503,-5,4.0,0.0,-8,0,3.0,4.0,-8.0,-5
31825,-5,3.5,1.8623,4,3,0,0,4,1,8,199411,-5,4.0,0.0,1,0,3.5,4.0,2.8,-5
31826,-5,2.5,-0.7092,5,3,0,0,2,1,8,199412,-5,0.0,0.0,2,0,2.0,1.5,1.9,-5
31827,-5,2.5,0.5315,-8,-8,-8,-8,-8,1,2,199502,-5,2.5,0.0,2,0,2.0,2.0,2.8,-5
31828,-5,2.0,-1.0843,1,1,1,1,3,2,8,199412,-5,0.5,0.0,-6,1,2.0,3.0,-6.0,-5
31829,-5,3.0,-0.4153,4,13,0,0,3,2,8,199507,-5,6.0,2.0,3,0,3.0,3.5,3.4,-5
31830,-5,-8.0,1.0961,5,7,0,0,4,1,8,199411,-5,-8.0,-8.0,-6,1,-8.0,-8.0,-6.0,-5
31831,-5,2.0,-0.0563,2,5,0,0,4,1,3,199503,-5,15.0,3.5,3,0,3.5,4.0,2.9,-5
31832,-5,1.5,-2.0271,2,6,0,0,4,2,8,199505,-5,0.0,0.0,-6,0,1.5,-1.0,-6.0,-5
31833,-5,3.0,-8.0,-8,-8,-8,-8,-8,1,-9,-9,-5,1.0,0.0,3,0,3.0,3.0,2.9,-5
31834,-5,1.5,0.6056,5,4,0,0,4,1,3,199411,-5,0.5,0.0,-8,0,1.0,1.5,-8.0,-5
31835,-5,1.0,-1.4545,4,2,0,0,2,1,3,199403,-5,0.0,0.0,-8,0,1.0,1.0,-8.0,-5
31836,-5,2.5,-0.0528,1,2,0,1,4,2,8,199503,-5,4.0,0.0,-8,0,2.0,2.5,-8.0,-5
31837,-5,4.0,0.109,5,8,0,0,4,2,8,199501,-5,3.0,2.0,2,1,4.0,4.0,3.8,-5
31838,-5,3.0,-0.0151,2,2,0,0,4,2,5,199410,-5,1.0,2.0,3,1,3.0,2.5,3.7,-5
31839,-5,2.0,0.123,2,4,0,0,3,1,8,199412,-5,0.0,0.0,-8,0,2.0,3.0,-8.0,-5
31840,-5,-8.0,-0.9182,-8,-8,-8,-8,-8,2,8,199508,-5,-8.0,-8.0,3,1,-8.0,-8.0,2.0,-5
31841,-5,2.5,0.6844,4,5,0,0,4,2,3,199501,-5,0.5,0.5,3,0,1.5,-1.0,3.0,-5
31842,-5,1.5,-0.5658,5,8,0,0,4,1,8,199405,-5,0.0,0.0,-6,0,1.0,-1.0,-6.0,-5
31843,-5,-1.0,0.1648,-8,-8,-8,-8,-8,1,3,199405,-5,0.0,0.0,-8,0,0.5,-1.0,-8.0,-5
31844,-5,3.5,0.7986,-8,-8,-8,-8,-8,2,8,199504,-5,1.0,13.0,3,0,3.5,3.0,3.5,-5
31845,-5,3.5,-0.2222,4,7,0,0,4,2,8,199506,-5,2.0,16.0,-8,0,3.5,4.0,-8.0,-5
31847,-5,-8.0,0.0544,2,4,0,0,4,1,8,199412,-5,-8.0,-8.0,2,1,-8.0,-8.0,2.5,-5
31848,-5,3.5,0.7236,3,3,0,0,4,1,5,199412,-5,4.5,0.0,2,0,3.0,3.5,2.4,-5
