Cluster,Outcome_GPA_Final,Trat_Creditos_Avanzados,Trat_Honors,Trat_Taller_Estudio,Contexto_GPA_9no,Contexto_Habilidad_Mate,Contexto_Ingreso_Familiar,X1PAREDU,X1SEX_1.0,X1SEX_2.0,Efecto_Causal_Creditos,Efecto_Causal_Honors,Efecto_Causal_Taller
4,0.5,0.0,0.0,1.0,-1.9188839106444444,-1.4199847602949887,-0.17581561728624137,-0.930464609968532,0.9839336042921399,-0.9834834377846552,0.055152448788411856,0.06058421446914584,0.10484165661366526
1,1.5,0.0,0.0,0.0,-0.8116104640871703,0.44940514032977613,-0.9495176029199572,-0.15958580753165322,0.9839336042921399,-0.9834834377846552,0.04749013389792711,0.052899182925250976,0.033990192306990935
1,3.0,8.5,0.0,0.0,0.2956629824701038,-0.4209568261376614,-1.3363685957368152,1.3821717973421044,0.9839336042921399,-0.9834834377846552,0.011518666439909397,0.03948386908267176,-0.12248283799146209
4,0.25,0.0,0.0,0.0,-2.4725206339230814,-0.021648650548348372,-0.17581561728624137,-0.15958580753165322,0.9839336042921399,-0.9834834377846552,0.05658313254666098,0.07184369857781445,0.13016112564617682
0,0.25,0.0,0.0,0.0,-2.7493389955624,-0.2906676544819614,-0.9495176029199572,-0.930464609968532,-1.0163287397013119,1.0167939403764124,0.12732634087778047,0.12563211154730963,0.27965921624640866
3,0.5,0.0,0.0,0.0,-1.9188839106444444,-0.463160129248727,-0.5626666101030993,-0.930464609968532,0.9839336042921399,-0.9834834377846552,0.12731006987253668,0.09952110008679171,0.13822556430023372
4,0.5,0.0,0.0,1.0,-1.9188839106444444,-1.732289203316874,-0.17581561728624137,-0.15958580753165322,0.9839336042921399,-0.9834834377846552,0.06866180445511946,0.0670175459182554,0.06610301188731156
4,3.5,0.0,7.0,0.0,0.2956629824701038,0.9965330904055395,0.21103537553061655,0.6112929949052256,0.9839336042921399,-0.9834834377846552,0.009351876018398798,0.02187935165545061,0.008660508819140537
5,3.0,1.0,4.0,1.0,0.2956629824701038,-0.4062397768476488,-0.5626666101030993,-0.15958580753165322,0.9839336042921399,-0.9834834377846552,0.020017249496091915,0.028177500423544506,0.01860948649715164
5,1.0,0.5,0.0,1.0,-2.4725206339230814,-1.1151470555158303,-0.9495176029199572,0.6112929949052256,-1.0163287397013119,1.0167939403764124,0.11239972075864217,0.08288436081887184,0.11184820914304747
4,2.5,0.0,0.0,1.0,-0.25797374080853325,0.528833921056756,0.21103537553061655,-0.930464609968532,0.9839336042921399,-0.9834834377846552,0.03326213983807471,0.0288900999325259,0.01359723282866368
0,0.25,0.0,0.0,0.0,-1.9188839106444444,-0.8465609059730999,-0.17581561728624137,-0.15958580753165322,0.9839336042921399,-0.9834834377846552,0.09541926961755223,0.08359072630131617,0.1995410295681126
4,2.5,0.0,0.0,0.0,-0.25797374080853325,-0.18310333834760448,0.9847373611643324,-0.930464609968532,0.9839336042921399,-0.9834834377846552,0.03159846229586435,0.029268137700856837,0.020705691959349765
1,3.0,2.5,14.0,1.0,0.2956629824701038,0.13915675566458366,-0.9495176029199572,1.3821717973421044,0.9839336042921399,-0.9834834377846552,0.00360544162678067,0.02023795883801549,-0.07757797813432604
2,2.5,1.0,0.0,0.0,-0.25797374080853325,-0.013965485110180021,-0.17581561728624137,-0.15958580753165322,-1.0163287397013119,1.0167939403764124,0.03747175028072976,0.02533170501307696,0.0384948667564543
4,4.0,4.0,10.0,1.0,1.4029364290273778,0.7891958371727147,-0.5626666101030993,-0.930464609968532,0.9839336042921399,-0.9834834377846552,0.014332451097864359,-0.00204931091188678,-0.11560253319240507
0,3.0,5.5,0.0,0.0,0.2956629824701038,1.3819899254866053,-0.9495176029199572,-0.930464609968532,0.9839336042921399,-0.9834834377846552,0.05839993249820172,0.02966437684306711,-0.09567611085835105
